id,ministry,state,lga,year,line_item,allocated_ngn,actual_ngn,deviation_pct,alert_fired,alert_severity,sources_json,created_at
fd83c2bc-f2b9-4c9d-99ac-1b8dcd56a05e,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FSTC AWKA (0517026081),1679227800,529758621.42,-68.45,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e690a687-e1fe-497c-a981-9eec66aeb746,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FSTC JUBU-IMUSHIN (0517026082),1720112247,559845641.87,-67.45,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
f5d569c2-9306-49dc-82f9-8316f711d6a7,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FSTC MICHIKA (0517026083),922834166,240590196.66,-73.93,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
fbd4848e-cde1-4a2b-9f79-6f0444d3fc92,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FSTC TUNGBO - YENAGOA (0517026084),961056925,250776430.0,-73.91,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
60ae943d-f552-45d5-ac07-ac9e19ed79ee,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FSTC USI-EKITI (0517026085),1365698672,460796676.02,-66.26,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e424eb8d-8c9d-428a-9f62-fd2e1fca2627,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC IKARE (0517026086),1290629001,398372583.48,-69.13,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
ab06eb7b-3864-47ef-9e52-ab176bc19850,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC ILESA (0517026087),1505376343,542418133.61,-63.97,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
bfe2139a-a051-48d7-b760-f72cd49935cd,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC JALINGO (0517026088),1392422560,452563692.21,-67.5,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
c08ce116-e255-4f27-937a-15d110e5c35c,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC KAFANCHAN (0517026089),1268072588,428366733.18,-66.22,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
3e33b2f4-7910-4914-99f4-406782c5b06f,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC LASSA (0517026090),830628838,187805849.53,-77.39,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
73f2b1c1-d6a0-4dca-98fa-d31a0a1f7793,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC OHANSO (0517026091),1169328333,313922834.43,-73.15,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
b01afbee-aca8-49ed-8981-bde1ee3b7ee6,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC OROZO (0517026092),2333389086,1083151527.65,-53.58,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
fc46b3e4-090f-4a99-9c07-7292466dfde1,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC OTOBI (0517026093),1289796276,350231371.03,-72.85,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e54fdc82-38fc-4dd9-b369-2154fca59634,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FTC OTUPKO (0517026094),1279897571,393107009.38,-69.29,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
